fecha_ingreso,hora_ingreso,via_ingreso,nro_registro_interno,es_anonima,situacion,origen,provincia,localidad,tema,subtema,dependencia_alta,derivacion_institucion,denunciante_nacionalidad,denunciante_provincia,denunciante_localidad,denunciante_tipo,denunciante_como_conocio_la_linea,denunciante_genero,denunciante_edad_aparente,derivacion_fecha,derivacion_judicializa,derivacion2_institucion,derivacion2_fecha,derivacion2_judicializa,derivacion3_institucion,derivacion3_fecha,derivacion3_judicializa,provincia_indec_id,derivacion_hora
2020-01-18 00:00:00-03:00,,Línea 145,7515654505,Sí,Urgencia,Ciudadano,Buenos Aires,San Miguel de Tucumán,Trata,Explotación sexual,PNR - Línea 145,Área Legal del Programa Nacional de Rescate,Argentina,,,Denunciante - ciudadano,,Hombre,,2020-01-18 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-01-19 00:00:00-03:00,,Línea 145,9425654505,Sí,Urgencia,Ciudadano,Tucumán,San Miguel de Tucumán,Trata,Explotación sexual,PNR - Línea 145,Protex,Argentina,,,Denunciante - ciudadano,,Mujer,,2020-01-19 00:00:00-03:00,Sí,,,,,,,90.0,0.0
2020-01-19 00:00:00-03:00,,Línea 145,525654505,Sí,Urgencia,Ciudadano,Buenos Aires,Ciudad Autónoma de Buenos Aires,Trata,Explotación sexual,PNR - Línea 145,Área Legal del Programa Nacional de Rescate,,,,Denunciante - ciudadano,,Mujer,,2020-01-19 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-01-19 00:00:00-03:00,,Línea 145,1525654505,Sí,Emergencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Trata,"Explotación sexual niñas, niños y adolescentes",PNR - Línea 145,Gendarmería Nacional Argentina,,,,,,Mujer,,2020-01-19 00:00:00-03:00,Sí,,,,,,,2.0,0.0
2020-01-19 00:00:00-03:00,,Línea 145,2525654505,Sí,Urgencia,Ciudadano,San Luis,San Luis,Trata,Explotación laboral,PNR - Línea 145,Protex,Argentina,San Luis,San Luis,Denunciante - ciudadano,,Mujer,,2020-01-19 00:00:00-03:00,Sí,,,,,,,74.0,0.0
2020-01-20 00:00:00-03:00,,Línea 145,4525654505,No,Urgencia,Institución,Buenos Aires,San Pedro,Trata,Explotación sexual,PNR - Línea 145,Protex,,Buenos Aires,San Pedro,Denunciante - ciudadano,,Mujer,,2020-01-20 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-01-20 00:00:00-03:00,,Línea 145,5525654505,Sí,Urgencia,Ciudadano,Buenos Aires,Malvinas Argentinas,Trata,Explotación sexual,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Transgénero,,2020-01-20 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-01-20 00:00:00-03:00,,Línea 145,6525654505,No,Urgencia,Institución,Buenos Aires,9 de Abril,Trata,Explotación sexual,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Mujer,,2020-01-20 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-01-20 00:00:00-03:00,,Línea 145,7525654505,Sí,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Trata,Explotación sexual,PNR - Línea 145,Área Legal del Programa Nacional de Rescate,Argentina,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Denunciante - ciudadano,,Mujer,,2020-01-20 00:00:00-03:00,Sí,,,,,,,2.0,0.0
2020-01-20 00:00:00-03:00,,Línea 145,8435654505,No,Urgencia,Ciudadano,Catamarca,Catamarca,Trata,Pornografía infantil,PNR - Línea 145,Protex,,Jujuy,San Salvador de Jujuy,Denunciante - ciudadano,,Mujer,,2020-01-20 00:00:00-03:00,Sí,,,,,,,10.0,0.0
2020-01-20 00:00:00-03:00,,Correo Institucional,9435654505,No,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Explotación sexual,PNR - Línea 145,Protex,,,,,,Mujer,,2020-01-20 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-01-20 00:00:00-03:00,,Línea 145,535654505,No,Emergencia,Ciudadano,Buenos Aires,Gerli,Trata,Explotación sexual,PNR - Línea 145,Protex,,Buenos Aires,Lanús Oeste,Denunciante - ciudadano,,Hombre,,2020-01-20 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-01-20 00:00:00-03:00,,Línea 145,1535654505,Sí,Urgencia,Ciudadano,Santa Fe,Rosario,Trata,Explotación sexual,PNR - Línea 145,Protex,Argentina,,,Denunciante - ciudadano,,Hombre,60.0,2020-01-20 00:00:00-03:00,Sí,,,,,,,82.0,0.0
2020-01-20 00:00:00-03:00,,Línea 145,2535654505,Sí,Urgencia,Ciudadano,Buenos Aires,Liniers,Trata,Posible captación,PNR - Línea 145,Área Legal del Programa Nacional de Rescate,,,,,,Mujer,,2020-01-21 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-01-21 00:00:00-03:00,,Línea 145,3535654505,Sí,Emergencia,Ciudadano,Buenos Aires,La Plata,Trata,"Explotación sexual niñas, niños y adolescentes",PNR - Línea 145,Gendarmería Nacional Argentina,,,,,,Mujer,,2020-01-21 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-01-21 00:00:00-03:00,,Línea 145,4535654505,No,Urgencia,Ciudadano,Buenos Aires,Los Polvorines,Trata,Persona desaparecida,PNR - Línea 145,Protex,Argentina,Buenos Aires,Los Polvorines,Denunciante - ciudadano,,Mujer,,2020-01-21 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-01-21 00:00:00-03:00,,Línea 145,9445654505,Sí,Urgencia,Ciudadano,Buenos Aires,Mar del Plata,Trata,Explotación laboral,PNR - Línea 145,Protex,Argentina,,,Denunciante - ciudadano,,Mujer,40.0,2020-01-21 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-01-21 00:00:00-03:00,,Línea 145,545654505,Sí,Urgencia,Ciudadano,Salta,Salta,Trata,Explotación laboral,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Mujer,,2020-01-21 00:00:00-03:00,Sí,,,,,,,,0.0
2020-01-21 00:00:00-03:00,,Correo Institucional,1545654505,Sí,Urgencia,Ciudadano,Neuquén,Neuquén,Trata,Explotación sexual,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Mujer,,2020-01-21 00:00:00-03:00,Sí,,,,,,,58.0,0.0
2020-01-21 00:00:00-03:00,,Línea 145,2545654505,No,Emergencia,Ciudadano,Córdoba,Córdoba,Trata,Explotación sexual,PNR - Línea 145,Gendarmería Nacional Argentina,,,,Denunciante - ciudadano,,Transexual,,2020-01-21 00:00:00-03:00,Sí,,,,,,,14.0,0.0
2020-01-21 00:00:00-03:00,,Línea 145,4545654505,No,Emergencia,Ciudadano,Córdoba,Córdoba,Trata,Explotación sexual,PNR - Línea 145,Gendarmería Nacional Argentina,,,,Denunciante - ciudadano,,Transexual,,2020-01-21 00:00:00-03:00,Sí,,,,,,,14.0,0.0
2020-01-21 00:00:00-03:00,,Línea 145,5545654505,No,Urgencia,Ciudadano,Buenos Aires,Valentín Alsina,Trata,Posible captación,PNR - Línea 145,Protex,Argentina,,,Denunciante - ciudadano,,Hombre,,2020-01-21 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-01-22 00:00:00-03:00,,Línea 145,6545654505,No,Urgencia,Ciudadano,Mendoza,Las Heras,Trata,Explotación sexual,PNR - Línea 145,Protex,,Mendoza,Las Heras,Denunciante - ciudadano,,Hombre,,2020-01-22 00:00:00-03:00,Sí,,,,,,,50.0,0.0
2020-01-22 00:00:00-03:00,,Línea 145,8455654505,Sí,Urgencia,Ciudadano,Buenos Aires,Mar del Plata,Trata,Explotación sexual,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Mujer,,2020-01-22 00:00:00-03:00,Sí,,,,,,,,0.0
2020-01-22 00:00:00-03:00,,Línea 145,9455654505,No,Emergencia,Institución,Buenos Aires,Mar del Plata,Trata,Explotación sexual,PNR - Línea 145,,,Misiones,Posadas,Denunciante - ciudadano,,Mujer,,,,,,,,,,6.0,
2020-01-22 00:00:00-03:00,,Línea 145,555654505,No,Urgencia,Ciudadano,Tucumán,San Miguel de Tucumán,Trata,Posible captación,PNR - Línea 145,Protex,Argentina,Tucumán,San Miguel de Tucumán,Denunciante - ciudadano,Por publicidad en internet,Mujer,,2020-01-22 00:00:00-03:00,Sí,,,,,,,90.0,0.0
2020-01-22 00:00:00-03:00,,Línea 145,2555654505,No,Urgencia,Ciudadano,Buenos Aires,Villa Tesei,Trata,Persona desaparecida,PNR - Línea 145,Protex,Argentina,Buenos Aires,Villa Tesei,Denunciante - ciudadano,,Mujer,44.0,2020-01-22 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-01-23 00:00:00-03:00,,Línea 145,3555654505,No,Urgencia,Ciudadano,Buenos Aires,Pablo Nogués,Trata,Persona desaparecida,PNR - Línea 145,Protex,Argentina,Buenos Aires,Bella Vista,Denunciante - ciudadano,Por Recomendación,Mujer,60.0,2020-01-23 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-01-23 00:00:00-03:00,,Línea 145,4555654505,No,Urgencia,Ciudadano,Córdoba,Alta Gracia,Trata,Persona desaparecida,PNR - Línea 145,Protex,Argentina,Buenos Aires,Los Polvorines,Denunciante - ciudadano,,Mujer,,2020-01-23 00:00:00-03:00,Sí,,,,,,,,0.0
2020-01-23 00:00:00-03:00,,Línea 145,6555654505,No,Urgencia,Ciudadano,Córdoba,Alta Gracia,Trata,Otro,PNR - Línea 145,Protex,,Córdoba,Río Tercero,Denunciante - ciudadano,,Hombre,,2020-01-23 00:00:00-03:00,Sí,,,,,,,14.0,0.0
2020-01-23 00:00:00-03:00,,Línea 145,7555654505,Sí,Urgencia,Ciudadano,Córdoba,Córdoba,Trata,Oferta laboral engañosa,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Mujer,,2020-01-23 00:00:00-03:00,Sí,,,,,,,14.0,0.0
2020-01-23 00:00:00-03:00,,Línea 145,8465654505,Sí,Urgencia,Ciudadano,Buenos Aires,Pilar Centro,Trata,Explotación sexual - pornografía infantil,PNR - Línea 145,Protex,,,,,,Mujer,,2020-01-23 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-01-23 00:00:00-03:00,,Línea 145,565654505,Sí,Urgencia,Ciudadano,Buenos Aires,Bahía Blanca,Trata,Explotación sexual,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,"No sabe, no recuerda",Mujer,,2020-01-23 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-01-23 00:00:00-03:00,,Línea 145,2565654505,No,Urgencia,Ciudadano,Salta,Salta,Trata,Venta de niños y otros delitos,PNR - Línea 145,Protex,Argentina,Salta,Salta,Denunciante - ciudadano,,Hombre,,2020-01-23 00:00:00-03:00,Sí,,,,,,,,0.0
2020-01-23 00:00:00-03:00,,Línea 145,3565654505,No,Urgencia,Ciudadano,Catamarca,Belén,Trata,"Explotación sexual niñas, niños y adolescentes",PNR - Línea 145,Protex,Argentina,Catamarca,Belén,Denunciante - ciudadano,,Mujer,,2020-01-23 00:00:00-03:00,Sí,,,,,,,10.0,0.0
2020-01-23 00:00:00-03:00,,Línea 145,4565654505,Sí,Emergencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Trata,"Explotación sexual niñas, niños y adolescentes",PNR - Línea 145,Policía Federal Argentina,Argentina,,,Denunciante - ciudadano,,Mujer,43.0,2020-01-23 00:00:00-03:00,Sí,,,,,,,2.0,0.0
2020-01-24 00:00:00-03:00,,Línea 145,5565654505,No,Urgencia,Ciudadano,Buenos Aires,Ciudad Autónoma de Buenos Aires,Trata,Abuso sexual infantil,PNR - Línea 145,Comisarías,,,,,,Mujer,,2020-01-24 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-01-24 00:00:00-03:00,,Línea 145,7565654505,Sí,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Trata,Explotación sexual,PNR - Línea 145,Área Legal del Programa Nacional de Rescate,,,,Denunciante - ciudadano,,Mujer,,2020-01-24 00:00:00-03:00,Sí,,,,,,,2.0,0.0
2020-01-24 00:00:00-03:00,,Línea 145,8475654505,No,Emergencia,Institución,Mendoza,Ugarteche,Trata,"Explotación laboral niñas, niños y adolescentes",PNR - Línea 145,Gendarmería Nacional Argentina,,,,Denunciante - ciudadano,,Hombre,,2020-01-24 00:00:00-03:00,Sí,,,,,,,50.0,0.0
2020-01-24 00:00:00-03:00,,Línea 145,3575654505,No,Urgencia,Ciudadano,Río Negro,San Carlos de Bariloche,Trata,Explotación sexual,PNR - Línea 145,Protex,Argentina,,,Denunciante - ciudadano,,Hombre,,2020-01-24 00:00:00-03:00,Sí,,,,,,,62.0,0.0
2020-01-25 00:00:00-03:00,,Línea 145,6575654505,Sí,Emergencia,Ciudadano,Buenos Aires,Lobería,Trata,Explotación laboral,PNR - Línea 145,Gendarmería Nacional Argentina,,,,Denunciante - ciudadano,,Mujer,,2020-01-25 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-01-25 00:00:00-03:00,,Línea 145,7575654505,Sí,Emergencia,Ciudadano,Salta,Salta,Trata,Explotación sexual,PNR - Línea 145,Gendarmería Nacional Argentina,,,,,,Mujer,,2020-01-25 00:00:00-03:00,Sí,,,,,,,,0.0
2020-01-25 00:00:00-03:00,,Línea 145,8484754505,No,Urgencia,Ciudadano,Buenos Aires,San Martín,Trata,Persona desaparecida,PNR - Línea 145,Personas Extraviadas,,Buenos Aires,Villa Bosch,Denunciante - ciudadano,,Hombre,,2020-01-25 00:00:00-03:00,No,Protex,2020-01-25 00:00:00-03:00,Sí,,,,6.0,0.0
2020-01-25 00:00:00-03:00,,Línea 145,584754505,No,Urgencia,Ciudadano,Buenos Aires,Villa Bosch,Trata,Persona desaparecida,PNR - Línea 145,Protex,,Buenos Aires,Villa Bosch,Denunciante - ciudadano,,Hombre,,2020-01-25 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-01-25 00:00:00-03:00,,Línea 145,1584754505,Sí,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Trata,Explotación laboral,PNR - Línea 145,Área Legal del Programa Nacional de Rescate,,,,,,Mujer,,2020-01-25 00:00:00-03:00,Sí,,,,,,,2.0,0.0
2020-01-26 00:00:00-03:00,,Línea 145,2584754505,Sí,Urgencia,Ciudadano,Neuquén,San Patricio del Chañar,Trata,Explotación laboral - explotación sexual,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Mujer,,2020-01-26 00:00:00-03:00,Sí,,,,,,,58.0,0.0
2020-01-26 00:00:00-03:00,,Línea 145,3584754505,Sí,Urgencia,Ciudadano,Buenos Aires,Puerto Madryn,Trata,Explotación sexual,PNR - Línea 145,Área Legal del Programa Nacional de Rescate,,,,Denunciante - ciudadano,,Mujer,,2020-01-26 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-01-26 00:00:00-03:00,,Línea 145,4584754505,Sí,Emergencia,Ciudadano,Chubut,Puerto Madryn,Trata,Explotación sexual,PNR - Línea 145,Gendarmería Nacional Argentina,,,,Denunciante - ciudadano,,Mujer,,2020-01-26 00:00:00-03:00,Sí,,,,,,,26.0,0.0
2020-01-26 00:00:00-03:00,,Línea 145,5584754505,No,Urgencia,Ciudadano,Córdoba,Córdoba,Trata,Posible captación,PNR - Línea 145,Protex,,Río Negro,San Carlos de Bariloche,Denunciante - ciudadano,,Mujer,,2020-01-26 00:00:00-03:00,Sí,,,,,,,14.0,0.0
2020-01-26 00:00:00-03:00,,Línea 145,6584754505,Sí,Urgencia,Ciudadano,Buenos Aires,Ciudad Autónoma de Buenos Aires,Trata,Explotación sexual,PNR - Línea 145,Área Legal del Programa Nacional de Rescate,,,,Denunciante - ciudadano,,Mujer,,2020-01-26 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-01-27 00:00:00-03:00,,Línea 145,9494754505,Sí,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Trata,Explotación sexual,PNR - Línea 145,Área Legal del Programa Nacional de Rescate,,,,Denunciante - ciudadano,,Mujer,,2020-01-27 00:00:00-03:00,Sí,,,,,,,2.0,0.0
2020-01-27 00:00:00-03:00,,Línea 145,1594754505,No,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Explotación laboral,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Mujer,,2020-01-27 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-01-27 00:00:00-03:00,,Línea 145,2594754505,No,Urgencia,Institución,Río Negro,Pergamino,Trata,Posible captación,PNR - Línea 145,Protex,,Río Negro,San Carlos de Bariloche,Denunciante - ciudadano,,Mujer,,2020-01-27 00:00:00-03:00,Sí,,,,,,,62.0,0.0
2020-01-27 00:00:00-03:00,,Línea 145,3594754505,Sí,Urgencia,Ciudadano,Buenos Aires,Pergamino,Trata,Oferta laboral engañosa,PNR - Línea 145,Protex,Argentina,,,Denunciante - ciudadano,,Hombre,,2020-01-27 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-01-28 00:00:00-03:00,,Línea 145,5594754505,Sí,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Explotación sexual,PNR - Línea 145,Área Legal del Programa Nacional de Rescate,,,,Denunciante - ciudadano,Por publicidad en internet,Hombre,50.0,2020-01-28 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-01-28 00:00:00-03:00,,Línea 145,6594754505,No,Urgencia,Ciudadano,Córdoba,Córdoba,Trata,Explotación sexual,PNR - Línea 145,Protex,Argentina,Córdoba,Córdoba,Denunciante - ciudadano,,Hombre,,2020-01-28 00:00:00-03:00,Sí,,,,,,,14.0,0.0
2020-01-28 00:00:00-03:00,,Línea 145,7594754505,No,Urgencia,Ciudadano,Tucumán,San Miguel de Tucumán,Trata,Explotación sexual,PNR - Línea 145,Protex,Argentina,,,Denunciante - ciudadano,Por publicidad en internet,Hombre,35.0,2020-06-23 00:00:00-03:00,Sí,,,,,,,90.0,0.0
2020-01-28 00:00:00-03:00,,Línea 145,8405754505,No,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Posible captación,PNR - Línea 145,Área Legal del Programa Nacional de Rescate,Argentina,,,Denunciante - ciudadano,,Mujer,30.0,2020-01-28 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-01-28 00:00:00-03:00,,Línea 145,9405754505,Sí,Emergencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Privación ilegítima de la libertad,PNR - Línea 145,Gendarmería Nacional Argentina,,Neuquén,Centenario,Denunciante - ciudadano,,Hombre,,2020-01-28 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-01-28 00:00:00-03:00,,Correo Institucional,505754505,Sí,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Posible captación,PNR - Línea 145,Área Legal del Programa Nacional de Rescate,Argentina,,,Denunciante - ciudadano,,Mujer,,2020-01-28 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-01-28 00:00:00-03:00,,Línea 145,1505754505,No,Urgencia,Ciudadano,Buenos Aires,Lomas de Zamora,Trata,Persona desaparecida,PNR - Línea 145,Protex,,Buenos Aires,Lomas de Zamora,Denunciante - ciudadano,,Mujer,,2020-01-28 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-01-29 00:00:00-03:00,,Línea 145,3505754505,No,Urgencia,Ciudadano,Santa Fe,Rosario,Trata,Persona desaparecida,PNR - Línea 145,Protex,,Santa Fe,Alvear,Denunciante - ciudadano,,Mujer,,2020-01-29 00:00:00-03:00,Sí,,,,,,,82.0,0.0
2020-01-29 00:00:00-03:00,,Correo Institucional,4505754505,Sí,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Explotación sexual,PNR - Línea 145,Área Legal del Programa Nacional de Rescate,,,,Denunciante - ciudadano,,Hombre,,2020-01-29 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-01-29 00:00:00-03:00,,Línea 145,5505754505,No,Urgencia,Ciudadano,Córdoba,Córdoba,Trata,Persona desaparecida,PNR - Línea 145,Protex,Paraguay,Buenos Aires,Buenos Aires,Denunciante - ciudadano,,Hombre,,2020-01-29 00:00:00-03:00,Sí,,,,,,,,0.0
2020-01-29 00:00:00-03:00,,Línea 145,9415754505,Sí,Urgencia,Ciudadano,Córdoba,Córdoba,Trata,Explotación sexual - narcotráfico,PNR - Línea 145,Protex,,,,Denunciante - ciudadano,,Mujer,,2020-01-29 00:00:00-03:00,Sí,,,,,,,14.0,0.0
2020-01-29 00:00:00-03:00,,Línea 145,515754505,No,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Persona desaparecida,PNR - Línea 145,Protex,Paraguay,Buenos Aires,Buenos Aires,Denunciante - ciudadano,,Hombre,,2020-01-29 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-01-30 00:00:00-03:00,,Correo Institucional,2515754505,No,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Persona desaparecida,PNR - Línea 145,Protex,Paraguay,Buenos Aires,Buenos Aires,Denunciante - ciudadano,,Hombre,,2020-01-30 00:00:00-03:00,Sí,,,,,,,,0.0
2020-01-30 00:00:00-03:00,,Línea 145,4515754505,Sí,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Explotación sexual,PNR - Línea 145,Protex,,,,,,Mujer,,2020-01-30 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-01-30 00:00:00-03:00,,Línea 145,6515754505,No,Urgencia,Ciudadano,Corrientes,Esquina,Trata,Explotación sexual,PNR - Línea 145,Protex,,Corrientes,Corrientes,Denunciante - ciudadano,,Mujer,,2020-06-24 00:00:00-03:00,Sí,,,,,,,18.0,0.0
2020-01-30 00:00:00-03:00,,Línea 145,7515754505,Sí,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Explotación sexual,PNR - Línea 145,,,,,,,Mujer,,,,,,,,,,6.0,
2020-01-30 00:00:00-03:00,,Línea 145,9425754505,No,Urgencia,Ciudadano,Buenos Aires,Valentín Alsina,Trata,Explotación sexual,PNR - Línea 145,Protex,Argentina,,,Denunciante - ciudadano,,Hombre,,2020-01-30 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-01-31 00:00:00-03:00,,Línea 145,525754505,No,Urgencia,Ciudadano,Buenos Aires,Gualeguaychú,Trata,Explotación sexual,PNR - Línea 145,Área Legal del Programa Nacional de Rescate,,,,Denunciante - ciudadano,,Mujer,,2020-01-31 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-01-31 00:00:00-03:00,,Línea 145,1525754505,Sí,Emergencia,Ciudadano,Entre Ríos,Gualeguaychú,Trata,"Explotación sexual niñas, niños y adolescentes",PNR - Línea 145,,,,,,,Mujer,,,,,,,,,,30.0,
2020-01-31 00:00:00-03:00,,Línea 145,2525754505,Sí,Emergencia,Ciudadano,Córdoba,Córdoba,Trata,"Explotación sexual niñas, niños y adolescentes",PNR - Línea 145,Gendarmería Nacional Argentina,,,,,,Mujer,,2020-01-31 00:00:00-03:00,Sí,,,,,,,,0.0
2020-01-31 00:00:00-03:00,,Línea 145,3525754505,Sí,Urgencia,Ciudadano,Córdoba,Córdoba,Trata,Explotación sexual,PNR - Línea 145,Protex,Argentina,,,Denunciante - ciudadano,,Hombre,,2020-06-24 00:00:00-03:00,Sí,,,,,,,14.0,0.0
2020-02-01 00:00:00-03:00,,Línea 145,4525754505,Sí,Urgencia,Ciudadano,Entre Ríos,Parana,Trata,Posible captación,PNR - Línea 145,Protex,Argentina,Entre Ríos,Parana,Denunciante - ciudadano,,Mujer,,2020-06-24 00:00:00-03:00,Sí,,,,,,,30.0,0.0
2020-02-01 00:00:00-03:00,,Línea 145,9435754505,Sí,Emergencia,Ciudadano,Buenos Aires,Mar del Plata,Trata,Abuso sexual infantil,PNR - Línea 145,Comisarías,,,,,,Mujer,,2020-02-01 00:00:00-03:00,No,,,,,,,6.0,0.0
2020-02-01 00:00:00-03:00,,Línea 145,1535754505,No,Urgencia,Ciudadano,Buenos Aires,Lomas de Zamora,Trata,Explotación laboral,PNR - Línea 145,Protex,,Buenos Aires,Lomas de Zamora,Denunciante - ciudadano,,Hombre,,2020-02-01 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-02-02 00:00:00-03:00,,Línea 145,4535754505,No,Urgencia,Ciudadano,Mendoza,General Alvear,Trata,Grooming,PNR - Línea 145,Protex,,Mendoza,General Alvear,Denunciante - ciudadano,,Mujer,,2020-02-02 00:00:00-03:00,Sí,,,,,,,50.0,0.0
2020-02-02 00:00:00-03:00,,Línea 145,6535754505,No,Urgencia,Ciudadano,Buenos Aires,Burzaco,Trata,"Explotación sexual niñas, niños y adolescentes",PNR - Línea 145,Protex,,,,,,Mujer,,2020-02-02 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-02-02 00:00:00-03:00,,Línea 145,1545754505,Sí,Urgencia,Ciudadano,Santa Fe,Rosario,Trata,Venta de niños y otros delitos,PNR - Línea 145,Protex,Argentina,,,Denunciante - ciudadano,,Hombre,,2020-02-02 00:00:00-03:00,Sí,,,,,,,82.0,0.0
2020-02-02 00:00:00-03:00,,Línea 145,3545754505,Sí,Urgencia,Ciudadano,Buenos Aires,Cañuelas,Trata,Explotación laboral,PNR - Línea 145,Protex,,Buenos Aires,San Miguel del Monte,Denunciante - ciudadano,,Hombre,,2020-02-02 00:00:00-03:00,No,,,,,,,6.0,0.0
2020-02-03 00:00:00-03:00,,Línea 145,4545754505,No,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Explotación sexual,PNR - Línea 145,Protex,Argentina,Chaco,RESISTENCIA,Denunciante - ciudadano,,Hombre,,2020-02-03 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-02-03 00:00:00-03:00,,Línea 145,5545754505,Sí,Urgencia,Ciudadano,Buenos Aires,Buenos Aires,Trata,Explotación sexual,PNR - Línea 145,Área Legal del Programa Nacional de Rescate,,,,,,Mujer,,2020-02-03 00:00:00-03:00,Sí,,,,,,,6.0,0.0
2020-02-03 00:00:00-03:00,,Línea 145,6545754505,No,Urgencia,Institución,Mendoza,Mendoza,Trata,Explotación sexual,PNR - Línea 145,Protex,,Mendoza,Mendoza,Denunciante - ciudadano,,Mujer,,2020-02-03 00:00:00-03:00,Sí,,,,,,,50.0,0.0
2020-02-03 00:00:00-03:00,,Línea 145,7545754505,Sí,Urgencia,Ciudadano,Córdoba,Córdoba,Trata,Explotación sexual,PNR - Línea 145,,,,,,,Mujer,,,,,,,,,,14.0,
2020-02-03 00:00:00-03:00,,Línea 145,8455754505,Sí,Urgencia,Ciudadano,Buenos Aires,González Catán,Trata,Explotación sexual,PNR - Línea 145,Protex,,,,,,Mujer,,2020-04-11 00:00:00-03:00,No,,,,,,,6.0,0.0
2020-02-04 00:00:00-03:00,,Línea 145,1555754505,Sí,Urgencia,Ciudadano,Ciudad Autónoma de Buenos Aires,Ciudad Autónoma de Buenos Aires,Trata,"Explotación sexual - explotación sexual niñas, niños y adolescentes",PNR - Línea 145,Área Legal del Programa Nacional de Rescate,,Buenos Aires,Buenos Aires,Denunciante - ciudadano,,Mujer,,2020-02-04 00:00:00-03:00,Sí,,,,,,,2.0,0.0
